Subject	Pair	Vowel	V	Length	Trial	Response	PrelimTotalF	SPETotalF	PrelimFrisch	SPEFrisch	LuceD
KQ37E	"Koosh,rouge"	u	u	long	43	3	1	2	0.55	0.595	3.252426662
KQ52J	"Koosh,rouge"	u	u	long	45	3	1	2	0.55	0.595	3.252426662
KR28H	"Koosh,rouge"	u	u	long	6	6	1	2	0.55	0.595	3.252426662
KS15D	"Koosh,rouge"	u	u	long	24	2	1	2	0.55	0.595	3.252426662
LC70W	"Koosh,rouge"	u	u	long	47	3	1	2	0.55	0.595	3.252426662
LQ40Z	"Koosh,rouge"	u	u	long	67	5	1	2	0.55	0.595	3.252426662
LT30W	"Koosh,rouge"	u	u	long	85	2	1	2	0.55	0.595	3.252426662
LY2O	"Koosh,rouge"	u	u	long	57	2	1	2	0.55	0.595	3.252426662
LY53Q	"Koosh,rouge"	u	u	long	39	4	1	2	0.55	0.595	3.252426662
LZ43Z	"Koosh,rouge"	u	u	long	7	3	1	2	0.55	0.595	3.252426662
MC41U	"Koosh,rouge"	u	u	long	25	3	1	2	0.55	0.595	3.252426662
MO73Z	"Koosh,rouge"	u	u	long	87	5	1	2	0.55	0.595	3.252426662
NX13O	"Koosh,rouge"	u	u	long	55	4	1	2	0.55	0.595	3.252426662
NZ20B	"Koosh,rouge"	u	u	long	37	5	1	2	0.55	0.595	3.252426662
OG60T	"Koosh,rouge"	u	u	long	66	1	1	2	0.55	0.595	3.252426662
ON3K	"Koosh,rouge"	u	u	long	71	3	1	2	0.55	0.595	3.252426662
ON74R	"Koosh,rouge"	u	u	long	88	5	1	2	0.55	0.595	3.252426662
OQ69Y	"Koosh,rouge"	u	u	long	86	5	1	2	0.55	0.595	3.252426662
OR11R	"Koosh,rouge"	u	u	long	24	5	1	2	0.55	0.595	3.252426662
OS26T	"Koosh,rouge"	u	u	long	54	1	1	2	0.55	0.595	3.252426662
PE14D	"Koosh,rouge"	u	u	long	32	3	1	2	0.55	0.595	3.252426662
PQ27D	"Koosh,rouge"	u	u	long	84	2	1	2	0.55	0.595	3.252426662
PW18G	"Koosh,rouge"	u	u	long	9	6	1	2	0.55	0.595	3.252426662
PX84R	"Koosh,rouge"	u	u	long	32	6	1	2	0.55	0.595	3.252426662
QR21P	"Koosh,rouge"	u	u	long	80	6	1	2	0.55	0.595	3.252426662
QW31L	"Koosh,rouge"	u	u	long	39	4	1	2	0.55	0.595	3.252426662
RB39H	"Koosh,rouge"	u	u	long	86	4	1	2	0.55	0.595	3.252426662
RL68G	"Koosh,rouge"	u	u	long	62	5	1	2	0.55	0.595	3.252426662
SG77E	"Koosh,rouge"	u	u	long	27	2	1	2	0.55	0.595	3.252426662
SK19G	"Koosh,rouge"	u	u	long	64	1	1	2	0.55	0.595	3.252426662
SK66K	"Koosh,rouge"	u	u	long	94	3	1	2	0.55	0.595	3.252426662
SQ87Z	"Koosh,rouge"	u	u	long	72	3	1	2	0.55	0.595	3.252426662
ST99W	"Koosh,rouge"	u	u	long	31	1	1	2	0.55	0.595	3.252426662
TE72Y	"Koosh,rouge"	u	u	long	64	4	1	2	0.55	0.595	3.252426662
TG10Q	"Koosh,rouge"	u	u	long	21	3	1	2	0.55	0.595	3.252426662
TK67C	"Koosh,rouge"	u	u	long	35	5	1	2	0.55	0.595	3.252426662
WT24N	"Koosh,rouge"	u	u	long	76	1	1	2	0.55	0.595	3.252426662
XC35E	"Koosh,rouge"	u	u	long	60	5	1	2	0.55	0.595	3.252426662
XG23P	"Koosh,rouge"	u	u	long	76	1	1	2	0.55	0.595	3.252426662
XL12Q	"Koosh,rouge"	u	u	long	53	6	1	2	0.55	0.595	3.252426662
XQ79R	"Koosh,rouge"	u	u	long	24	1	1	2	0.55	0.595	3.252426662
XS38P	"Koosh,rouge"	u	u	long	12	1	1	2	0.55	0.595	3.252426662
XS96W	"Koosh,rouge"	u	u	long	94	2	1	2	0.55	0.595	3.252426662
YD48I	"Koosh,rouge"	u	u	long	38	5	1	2	0.55	0.595	3.252426662
YK76J	"Koosh,rouge"	u	u	long	13	5	1	2	0.55	0.595	3.252426662
YN47M	"Koosh,rouge"	u	u	long	12	5	1	2	0.55	0.595	3.252426662
YU22I	"Koosh,rouge"	u	u	long	96	2	1	2	0.55	0.595	3.252426662
ZZ5V	"Koosh,rouge"	u	u	long	26	6	1	2	0.55	0.595	3.252426662
AM25Y	"teeth,breathe"	i	i	long	24	1	1	1	0.514	0.589	1.160165829
AR82M	"teeth,breathe"	i	i	long	69	2	1	1	0.514	0.589	1.160165829
AY9B	"teeth,breathe"	i	i	long	79	5	1	1	0.514	0.589	1.160165829
BA89W	"teeth,breathe"	i	i	long	46	4	1	1	0.514	0.589	1.160165829
BS90M	"teeth,breathe"	i	i	long	67	6	1	1	0.514	0.589	1.160165829
BU78I	"teeth,breathe"	i	i	long	76	3	1	1	0.514	0.589	1.160165829
BW95G	"teeth,breathe"	i	i	long	33	3	1	1	0.514	0.589	1.160165829
CK44O	"teeth,breathe"	i	i	long	68	5	1	1	0.514	0.589	1.160165829
CM34Z	"teeth,breathe"	i	i	long	84	3	1	1	0.514	0.589	1.160165829
DF61Q	"teeth,breathe"	i	i	long	38	5	1	1	0.514	0.589	1.160165829
DR17G	"teeth,breathe"	i	i	long	40	4	1	1	0.514	0.589	1.160165829
EK1N	"teeth,breathe"	i	i	long	70	6	1	1	0.514	0.589	1.160165829
ES29S	"teeth,breathe"	i	i	long	12	1	1	1	0.514	0.589	1.160165829
FJ83B	"teeth,breathe"	i	i	long	67	6	1	1	0.514	0.589	1.160165829
FU75W	"teeth,breathe"	i	i	long	94	4	1	1	0.514	0.589	1.160165829
FV16X	"teeth,breathe"	i	i	long	87	5	1	1	0.514	0.589	1.160165829
IF59C	"teeth,breathe"	i	i	long	38	6	1	1	0.514	0.589	1.160165829
JD94A	"teeth,breathe"	i	i	long	41	3	1	1	0.514	0.589	1.160165829
JE33O	"teeth,breathe"	i	i	long	61	2	1	1	0.514	0.589	1.160165829
JV42B	"teeth,breathe"	i	i	long	55	3	1	1	0.514	0.589	1.160165829
JY36H	"teeth,breathe"	i	i	long	71	1	1	1	0.514	0.589	1.160165829
KB4F	"teeth,breathe"	i	i	long	16	3	1	1	0.514	0.589	1.160165829
KI71L	"teeth,breathe"	i	i	long	22	6	1	1	0.514	0.589	1.160165829
KK92R	"teeth,breathe"	i	i	long	39	7	1	1	0.514	0.589	1.160165829
KQ37E	"teeth,breathe"	i	i	long	91	6	1	1	0.514	0.589	1.160165829
KQ52J	"teeth,breathe"	i	i	long	76	2	1	1	0.514	0.589	1.160165829
KR28H	"teeth,breathe"	i	i	long	39	2	1	1	0.514	0.589	1.160165829
KS15D	"teeth,breathe"	i	i	long	22	7	1	1	0.514	0.589	1.160165829
LC70W	"teeth,breathe"	i	i	long	65	4	1	1	0.514	0.589	1.160165829
LQ40Z	"teeth,breathe"	i	i	long	48	5	1	1	0.514	0.589	1.160165829
LT30W	"teeth,breathe"	i	i	long	60	1	1	1	0.514	0.589	1.160165829
LY2O	"teeth,breathe"	i	i	long	55	2	1	1	0.514	0.589	1.160165829
LY53Q	"teeth,breathe"	i	i	long	69	5	1	1	0.514	0.589	1.160165829
LZ43Z	"teeth,breathe"	i	i	long	60	2	1	1	0.514	0.589	1.160165829
MC41U	"teeth,breathe"	i	i	long	74	3	1	1	0.514	0.589	1.160165829
MO73Z	"teeth,breathe"	i	i	long	36	1	1	1	0.514	0.589	1.160165829
NX13O	"teeth,breathe"	i	i	long	14	4	1	1	0.514	0.589	1.160165829
NZ20B	"teeth,breathe"	i	i	long	43	5	1	1	0.514	0.589	1.160165829
OG60T	"teeth,breathe"	i	i	long	56	4	1	1	0.514	0.589	1.160165829
ON3K	"teeth,breathe"	i	i	long	86	6	1	1	0.514	0.589	1.160165829
ON74R	"teeth,breathe"	i	i	long	46	6	1	1	0.514	0.589	1.160165829
OQ69Y	"teeth,breathe"	i	i	long	43	5	1	1	0.514	0.589	1.160165829
OR11R	"teeth,breathe"	i	i	long	79	6	1	1	0.514	0.589	1.160165829
OS26T	"teeth,breathe"	i	i	long	70	1	1	1	0.514	0.589	1.160165829
PE14D	"teeth,breathe"	i	i	long	50	3	1	1	0.514	0.589	1.160165829
PQ27D	"teeth,breathe"	i	i	long	66	3	1	1	0.514	0.589	1.160165829
PW18G	"teeth,breathe"	i	i	long	8	5	1	1	0.514	0.589	1.160165829
PX84R	"teeth,breathe"	i	i	long	8	5	1	1	0.514	0.589	1.160165829
QR21P	"teeth,breathe"	i	i	long	50	7	1	1	0.514	0.589	1.160165829
QW31L	"teeth,breathe"	i	i	long	57	3	1	1	0.514	0.589	1.160165829
RB39H	"teeth,breathe"	i	i	long	33	4	1	1	0.514	0.589	1.160165829
RL68G	"teeth,breathe"	i	i	long	91	5	1	1	0.514	0.589	1.160165829
SG77E	"teeth,breathe"	i	i	long	70	1	1	1	0.514	0.589	1.160165829
SK19G	"teeth,breathe"	i	i	long	21	6	1	1	0.514	0.589	1.160165829
SK66K	"teeth,breathe"	i	i	long	9	3	1	1	0.514	0.589	1.160165829
SQ87Z	"teeth,breathe"	i	i	long	82	4	1	1	0.514	0.589	1.160165829
ST99W	"teeth,breathe"	i	i	long	56	1	1	1	0.514	0.589	1.160165829
TE72Y	"teeth,breathe"	i	i	long	18	3	1	1	0.514	0.589	1.160165829
TG10Q	"teeth,breathe"	i	i	long	67	3	1	1	0.514	0.589	1.160165829
TK67C	"teeth,breathe"	i	i	long	75	5	1	1	0.514	0.589	1.160165829
WT24N	"teeth,breathe"	i	i	long	15	2	1	1	0.514	0.589	1.160165829
XC35E	"teeth,breathe"	i	i	long	37	4	1	1	0.514	0.589	1.160165829
XG23P	"teeth,breathe"	i	i	long	31	5	1	1	0.514	0.589	1.160165829
XL12Q	"teeth,breathe"	i	i	long	88	5	1	1	0.514	0.589	1.160165829
XQ79R	"teeth,breathe"	i	i	long	51	1	1	1	0.514	0.589	1.160165829
XS38P	"teeth,breathe"	i	i	long	52	1	1	1	0.514	0.589	1.160165829
XS96W	"teeth,breathe"	i	i	long	96	3	1	1	0.514	0.589	1.160165829
YD48I	"teeth,breathe"	i	i	long	29	4	1	1	0.514	0.589	1.160165829
YK76J	"teeth,breathe"	i	i	long	90	6	1	1	0.514	0.589	1.160165829
YN47M	"teeth,breathe"	i	i	long	8	6	1	1	0.514	0.589	1.160165829
YU22I	"teeth,breathe"	i	i	long	69	5	1	1	0.514	0.589	1.160165829
ZZ5V	"teeth,breathe"	i	i	long	30	2	1	1	0.514	0.589	1.160165829
AM25Y	"wreath,seal"	i	i	long	43	1	7	5	0.065	0.272	4.870248981
AR82M	"wreath,seal"	i	i	long	30	2	7	5	0.065	0.272	4.870248981
AY9B	"wreath,seal"	i	i	long	54	1	7	5	0.065	0.272	4.870248981
BA89W	"wreath,seal"	i	i	long	9	1	7	5	0.065	0.272	4.870248981
BS90M	"wreath,seal"	i	i	long	27	1	7	5	0.065	0.272	4.870248981
BU78I	"wreath,seal"	i	i	long	70	1	7	5	0.065	0.272	4.870248981
BW95G	"wreath,seal"	i	i	long	66	1	7	5	0.065	0.272	4.870248981
CK44O	"wreath,seal"	i	i	long	10	1	7	5	0.065	0.272	4.870248981
CM34Z	"wreath,seal"	i	i	long	40	1	7	5	0.065	0.272	4.870248981
DF61Q	"wreath,seal"	i	i	long	68	1	7	5	0.065	0.272	4.870248981
DR17G	"wreath,seal"	i	i	long	12	2	7	5	0.065	0.272	4.870248981
EK1N	"wreath,seal"	i	i	long	75	3	7	5	0.065	0.272	4.870248981
ES29S	"wreath,seal"	i	i	long	85	1	7	5	0.065	0.272	4.870248981
FJ83B	"wreath,seal"	i	i	long	39	1	7	5	0.065	0.272	4.870248981
FU75W	"wreath,seal"	i	i	long	75	1	7	5	0.065	0.272	4.870248981
FV16X	"wreath,seal"	i	i	long	15	1	7	5	0.065	0.272	4.870248981
IF59C	"wreath,seal"	i	i	long	58	1	7	5	0.065	0.272	4.870248981
JD94A	"wreath,seal"	i	i	long	11	2	7	5	0.065	0.272	4.870248981
JE33O	"wreath,seal"	i	i	long	67	2	7	5	0.065	0.272	4.870248981
JV42B	"wreath,seal"	i	i	long	61	3	7	5	0.065	0.272	4.870248981
JY36H	"wreath,seal"	i	i	long	51	1	7	5	0.065	0.272	4.870248981
KB4F	"wreath,seal"	i	i	long	68	1	7	5	0.065	0.272	4.870248981
KI71L	"wreath,seal"	i	i	long	61	2	7	5	0.065	0.272	4.870248981
KK92R	"wreath,seal"	i	i	long	13	2	7	5	0.065	0.272	4.870248981
KQ37E	"wreath,seal"	i	i	long	52	1	7	5	0.065	0.272	4.870248981
KQ52J	"wreath,seal"	i	i	long	72	1	7	5	0.065	0.272	4.870248981
KR28H	"wreath,seal"	i	i	long	67	4	7	5	0.065	0.272	4.870248981
KS15D	"wreath,seal"	i	i	long	12	1	7	5	0.065	0.272	4.870248981
LC70W	"wreath,seal"	i	i	long	94	1	7	5	0.065	0.272	4.870248981
LQ40Z	"wreath,seal"	i	i	long	77	3	7	5	0.065	0.272	4.870248981
LT30W	"wreath,seal"	i	i	long	57	1	7	5	0.065	0.272	4.870248981
LY2O	"wreath,seal"	i	i	long	21	2	7	5	0.065	0.272	4.870248981
LY53Q	"wreath,seal"	i	i	long	34	2	7	5	0.065	0.272	4.870248981
LZ43Z	"wreath,seal"	i	i	long	94	1	7	5	0.065	0.272	4.870248981
MC41U	"wreath,seal"	i	i	long	82	1	7	5	0.065	0.272	4.870248981
MO73Z	"wreath,seal"	i	i	long	24	2	7	5	0.065	0.272	4.870248981
NX13O	"wreath,seal"	i	i	long	54	1	7	5	0.065	0.272	4.870248981
NZ20B	"wreath,seal"	i	i	long	93	5	7	5	0.065	0.272	4.870248981
OG60T	"wreath,seal"	i	i	long	69	1	7	5	0.065	0.272	4.870248981
ON3K	"wreath,seal"	i	i	long	9	1	7	5	0.065	0.272	4.870248981
ON74R	"wreath,seal"	i	i	long	95	5	7	5	0.065	0.272	4.870248981
OQ69Y	"wreath,seal"	i	i	long	14	2	7	5	0.065	0.272	4.870248981
OR11R	"wreath,seal"	i	i	long	90	2	7	5	0.065	0.272	4.870248981
OS26T	"wreath,seal"	i	i	long	80	1	7	5	0.065	0.272	4.870248981
PE14D	"wreath,seal"	i	i	long	31	2	7	5	0.065	0.272	4.870248981
PQ27D	"wreath,seal"	i	i	long	45	1	7	5	0.065	0.272	4.870248981
PW18G	"wreath,seal"	i	i	long	77	1	7	5	0.065	0.272	4.870248981
PX84R	"wreath,seal"	i	i	long	27	1	7	5	0.065	0.272	4.870248981
QR21P	"wreath,seal"	i	i	long	23	3	7	5	0.065	0.272	4.870248981
QW31L	"wreath,seal"	i	i	long	86	1	7	5	0.065	0.272	4.870248981
RB39H	"wreath,seal"	i	i	long	32	2	7	5	0.065	0.272	4.870248981
RL68G	"wreath,seal"	i	i	long	85	3	7	5	0.065	0.272	4.870248981
SG77E	"wreath,seal"	i	i	long	18	1	7	5	0.065	0.272	4.870248981
SK19G	"wreath,seal"	i	i	long	79	1	7	5	0.065	0.272	4.870248981
SK66K	"wreath,seal"	i	i	long	53	1	7	5	0.065	0.272	4.870248981
SQ87Z	"wreath,seal"	i	i	long	9	1	7	5	0.065	0.272	4.870248981
ST99W	"wreath,seal"	i	i	long	46	1	7	5	0.065	0.272	4.870248981
TE72Y	"wreath,seal"	i	i	long	56	1	7	5	0.065	0.272	4.870248981
TG10Q	"wreath,seal"	i	i	long	45	1	7	5	0.065	0.272	4.870248981
TK67C	"wreath,seal"	i	i	long	17	1	7	5	0.065	0.272	4.870248981
WT24N	"wreath,seal"	i	i	long	71	1	7	5	0.065	0.272	4.870248981
XC35E	"wreath,seal"	i	i	long	40	5	7	5	0.065	0.272	4.870248981
XG23P	"wreath,seal"	i	i	long	8	1	7	5	0.065	0.272	4.870248981
XL12Q	"wreath,seal"	i	i	long	74	1	7	5	0.065	0.272	4.870248981
XQ79R	"wreath,seal"	i	i	long	70	1	7	5	0.065	0.272	4.870248981
XS38P	"wreath,seal"	i	i	long	48	1	7	5	0.065	0.272	4.870248981
XS96W	"wreath,seal"	i	i	long	64	1	7	5	0.065	0.272	4.870248981
YD48I	"wreath,seal"	i	i	long	23	1	7	5	0.065	0.272	4.870248981
YN47M	"wreath,seal"	i	i	long	10	3	7	5	0.065	0.272	4.870248981
YU22I	"wreath,seal"	i	i	long	22	1	7	5	0.065	0.272	4.870248981
ZZ5V	"wreath,seal"	i	i	long	44	1	7	5	0.065	0.272	4.870248981
AM25Y	"teeth,feet"	i	i	long	32	1	2	3	0.471	0.616	1.444578349
AR82M	"teeth,feet"	i	i	long	6	5	2	3	0.471	0.616	1.444578349
AY9B	"teeth,feet"	i	i	long	50	5	2	3	0.471	0.616	1.444578349
BA89W	"teeth,feet"	i	i	long	16	6	2	3	0.471	0.616	1.444578349
BS90M	"teeth,feet"	i	i	long	65	2	2	3	0.471	0.616	1.444578349
BU78I	"teeth,feet"	i	i	long	41	6	2	3	0.471	0.616	1.444578349
BW95G	"teeth,feet"	i	i	long	10	2	2	3	0.471	0.616	1.444578349
CK44O	"teeth,feet"	i	i	long	24	3	2	3	0.471	0.616	1.444578349
CM34Z	"teeth,feet"	i	i	long	46	6	2	3	0.471	0.616	1.444578349
DF61Q	"teeth,feet"	i	i	long	74	4	2	3	0.471	0.616	1.444578349
DR17G	"teeth,feet"	i	i	long	41	6	2	3	0.471	0.616	1.444578349
EK1N	"teeth,feet"	i	i	long	91	5	2	3	0.471	0.616	1.444578349
ES29S	"teeth,feet"	i	i	long	22	4	2	3	0.471	0.616	1.444578349
FJ83B	"teeth,feet"	i	i	long	13	6	2	3	0.471	0.616	1.444578349
FU75W	"teeth,feet"	i	i	long	90	3	2	3	0.471	0.616	1.444578349
FV16X	"teeth,feet"	i	i	long	30	2	2	3	0.471	0.616	1.444578349
IF59C	"teeth,feet"	i	i	long	26	4	2	3	0.471	0.616	1.444578349
JD94A	"teeth,feet"	i	i	long	46	2	2	3	0.471	0.616	1.444578349
JE33O	"teeth,feet"	i	i	long	54	2	2	3	0.471	0.616	1.444578349
JV42B	"teeth,feet"	i	i	long	43	3	2	3	0.471	0.616	1.444578349
JY36H	"teeth,feet"	i	i	long	64	1	2	3	0.471	0.616	1.444578349
KB4F	"teeth,feet"	i	i	long	83	2	2	3	0.471	0.616	1.444578349
KI71L	"teeth,feet"	i	i	long	47	2	2	3	0.471	0.616	1.444578349
KK92R	"teeth,feet"	i	i	long	48	7	2	3	0.471	0.616	1.444578349
KQ37E	"teeth,feet"	i	i	long	8	2	2	3	0.471	0.616	1.444578349
KQ52J	"teeth,feet"	i	i	long	83	4	2	3	0.471	0.616	1.444578349
KR28H	"teeth,feet"	i	i	long	45	6	2	3	0.471	0.616	1.444578349
KS15D	"teeth,feet"	i	i	long	81	3	2	3	0.471	0.616	1.444578349
LC70W	"teeth,feet"	i	i	long	74	2	2	3	0.471	0.616	1.444578349
LQ40Z	"teeth,feet"	i	i	long	14	4	2	3	0.471	0.616	1.444578349
LT30W	"teeth,feet"	i	i	long	67	1	2	3	0.471	0.616	1.444578349
LY2O	"teeth,feet"	i	i	long	24	5	2	3	0.471	0.616	1.444578349
LY53Q	"teeth,feet"	i	i	long	29	5	2	3	0.471	0.616	1.444578349
LZ43Z	"teeth,feet"	i	i	long	82	3	2	3	0.471	0.616	1.444578349
MC41U	"teeth,feet"	i	i	long	15	1	2	3	0.471	0.616	1.444578349
MO73Z	"teeth,feet"	i	i	long	73	2	2	3	0.471	0.616	1.444578349
NX13O	"teeth,feet"	i	i	long	61	5	2	3	0.471	0.616	1.444578349
NZ20B	"teeth,feet"	i	i	long	85	6	2	3	0.471	0.616	1.444578349
OG60T	"teeth,feet"	i	i	long	15	1	2	3	0.471	0.616	1.444578349
ON3K	"teeth,feet"	i	i	long	78	2	2	3	0.471	0.616	1.444578349
ON74R	"teeth,feet"	i	i	long	32	5	2	3	0.471	0.616	1.444578349
OQ69Y	"teeth,feet"	i	i	long	76	3	2	3	0.471	0.616	1.444578349
OR11R	"teeth,feet"	i	i	long	23	5	2	3	0.471	0.616	1.444578349
OS26T	"teeth,feet"	i	i	long	23	5	2	3	0.471	0.616	1.444578349
PE14D	"teeth,feet"	i	i	long	39	6	2	3	0.471	0.616	1.444578349
PQ27D	"teeth,feet"	i	i	long	85	3	2	3	0.471	0.616	1.444578349
PW18G	"teeth,feet"	i	i	long	41	2	2	3	0.471	0.616	1.444578349
PX84R	"teeth,feet"	i	i	long	59	2	2	3	0.471	0.616	1.444578349
QR21P	"teeth,feet"	i	i	long	32	6	2	3	0.471	0.616	1.444578349
QW31L	"teeth,feet"	i	i	long	45	1	2	3	0.471	0.616	1.444578349
RB39H	"teeth,feet"	i	i	long	27	3	2	3	0.471	0.616	1.444578349
RL68G	"teeth,feet"	i	i	long	24	2	2	3	0.471	0.616	1.444578349
SG77E	"teeth,feet"	i	i	long	24	1	2	3	0.471	0.616	1.444578349
SK19G	"teeth,feet"	i	i	long	75	4	2	3	0.471	0.616	1.444578349
SK66K	"teeth,feet"	i	i	long	23	3	2	3	0.471	0.616	1.444578349
SQ87Z	"teeth,feet"	i	i	long	89	1	2	3	0.471	0.616	1.444578349
ST99W	"teeth,feet"	i	i	long	10	1	2	3	0.471	0.616	1.444578349
TE72Y	"teeth,feet"	i	i	long	36	3	2	3	0.471	0.616	1.444578349
TG10Q	"teeth,feet"	i	i	long	51	2	2	3	0.471	0.616	1.444578349
TK67C	"teeth,feet"	i	i	long	49	2	2	3	0.471	0.616	1.444578349
WT24N	"teeth,feet"	i	i	long	33	4	2	3	0.471	0.616	1.444578349
XC35E	"teeth,feet"	i	i	long	92	3	2	3	0.471	0.616	1.444578349
XG23P	"teeth,feet"	i	i	long	46	1	2	3	0.471	0.616	1.444578349
XL12Q	"teeth,feet"	i	i	long	59	4	2	3	0.471	0.616	1.444578349
XQ79R	"teeth,feet"	i	i	long	57	1	2	3	0.471	0.616	1.444578349
XS38P	"teeth,feet"	i	i	long	66	1	2	3	0.471	0.616	1.444578349
XS96W	"teeth,feet"	i	i	long	53	1	2	3	0.471	0.616	1.444578349
YD48I	"teeth,feet"	i	i	long	30	6	2	3	0.471	0.616	1.444578349
YK76J	"teeth,feet"	i	i	long	77	5	2	3	0.471	0.616	1.444578349
YN47M	"teeth,feet"	i	i	long	38	6	2	3	0.471	0.616	1.444578349
YU22I	"teeth,feet"	i	i	long	78	6	2	3	0.471	0.616	1.444578349
ZZ5V	"teeth,feet"	i	i	long	23	5	2	3	0.471	0.616	1.444578349
AM25Y	"meat,breeze"	i	i	long	95	1	3	4	0.324	0.404	5.242224409
AR82M	"meat,breeze"	i	i	long	46	2	3	4	0.324	0.404	5.242224409
AY9B	"meat,breeze"	i	i	long	51	3	3	4	0.324	0.404	5.242224409
BA89W	"meat,breeze"	i	i	long	59	4	3	4	0.324	0.404	5.242224409
BS90M	"meat,breeze"	i	i	long	88	1	3	4	0.324	0.404	5.242224409
BU78I	"meat,breeze"	i	i	long	45	2	3	4	0.324	0.404	5.242224409
BW95G	"meat,breeze"	i	i	long	78	2	3	4	0.324	0.404	5.242224409
CK44O	"meat,breeze"	i	i	long	22	1	3	4	0.324	0.404	5.242224409
CM34Z	"meat,breeze"	i	i	long	13	1	3	4	0.324	0.404	5.242224409
DF61Q	"meat,breeze"	i	i	long	95	2	3	4	0.324	0.404	5.242224409
DR17G	"meat,breeze"	i	i	long	52	3	3	4	0.324	0.404	5.242224409
EK1N	"meat,breeze"	i	i	long	24	1	3	4	0.324	0.404	5.242224409
ES29S	"meat,breeze"	i	i	long	60	2	3	4	0.324	0.404	5.242224409
FJ83B	"meat,breeze"	i	i	long	35	3	3	4	0.324	0.404	5.242224409
FU75W	"meat,breeze"	i	i	long	62	3	3	4	0.324	0.404	5.242224409
FV16X	"meat,breeze"	i	i	long	6	1	3	4	0.324	0.404	5.242224409
IF59C	"meat,breeze"	i	i	long	77	2	3	4	0.324	0.404	5.242224409
JD94A	"meat,breeze"	i	i	long	12	3	3	4	0.324	0.404	5.242224409
JE33O	"meat,breeze"	i	i	long	27	1	3	4	0.324	0.404	5.242224409
JV42B	"meat,breeze"	i	i	long	28	2	3	4	0.324	0.404	5.242224409
JY36H	"meat,breeze"	i	i	long	9	1	3	4	0.324	0.404	5.242224409
KB4F	"meat,breeze"	i	i	long	67	4	3	4	0.324	0.404	5.242224409
KI71L	"meat,breeze"	i	i	long	17	1	3	4	0.324	0.404	5.242224409
KK92R	"meat,breeze"	i	i	long	29	4	3	4	0.324	0.404	5.242224409
KQ37E	"meat,breeze"	i	i	long	51	1	3	4	0.324	0.404	5.242224409
KQ52J	"meat,breeze"	i	i	long	92	1	3	4	0.324	0.404	5.242224409
KR28H	"meat,breeze"	i	i	long	77	5	3	4	0.324	0.404	5.242224409
KS15D	"meat,breeze"	i	i	long	65	1	3	4	0.324	0.404	5.242224409
LC70W	"meat,breeze"	i	i	long	70	1	3	4	0.324	0.404	5.242224409
LQ40Z	"meat,breeze"	i	i	long	47	2	3	4	0.324	0.404	5.242224409
LT30W	"meat,breeze"	i	i	long	41	1	3	4	0.324	0.404	5.242224409
LY2O	"meat,breeze"	i	i	long	38	3	3	4	0.324	0.404	5.242224409
LY53Q	"meat,breeze"	i	i	long	96	4	3	4	0.324	0.404	5.242224409
LZ43Z	"meat,breeze"	i	i	long	15	1	3	4	0.324	0.404	5.242224409
MC41U	"meat,breeze"	i	i	long	17	2	3	4	0.324	0.404	5.242224409
MO73Z	"meat,breeze"	i	i	long	48	2	3	4	0.324	0.404	5.242224409
NX13O	"meat,breeze"	i	i	long	21	3	3	4	0.324	0.404	5.242224409
NZ20B	"meat,breeze"	i	i	long	26	5	3	4	0.324	0.404	5.242224409
OG60T	"meat,breeze"	i	i	long	55	1	3	4	0.324	0.404	5.242224409
ON3K	"meat,breeze"	i	i	long	45	1	3	4	0.324	0.404	5.242224409
ON74R	"meat,breeze"	i	i	long	58	5	3	4	0.324	0.404	5.242224409
OQ69Y	"meat,breeze"	i	i	long	69	3	3	4	0.324	0.404	5.242224409
OR11R	"meat,breeze"	i	i	long	83	3	3	4	0.324	0.404	5.242224409
OS26T	"meat,breeze"	i	i	long	96	1	3	4	0.324	0.404	5.242224409
PE14D	"meat,breeze"	i	i	long	90	5	3	4	0.324	0.404	5.242224409
PQ27D	"meat,breeze"	i	i	long	37	2	3	4	0.324	0.404	5.242224409
PW18G	"meat,breeze"	i	i	long	14	2	3	4	0.324	0.404	5.242224409
PX84R	"meat,breeze"	i	i	long	62	4	3	4	0.324	0.404	5.242224409
QR21P	"meat,breeze"	i	i	long	78	1	3	4	0.324	0.404	5.242224409
QW31L	"meat,breeze"	i	i	long	61	2	3	4	0.324	0.404	5.242224409
RB39H	"meat,breeze"	i	i	long	89	1	3	4	0.324	0.404	5.242224409
RL68G	"meat,breeze"	i	i	long	44	3	3	4	0.324	0.404	5.242224409
SG77E	"meat,breeze"	i	i	long	28	1	3	4	0.324	0.404	5.242224409
SK19G	"meat,breeze"	i	i	long	8	1	3	4	0.324	0.404	5.242224409
SK66K	"meat,breeze"	i	i	long	17	2	3	4	0.324	0.404	5.242224409
SQ87Z	"meat,breeze"	i	i	long	53	1	3	4	0.324	0.404	5.242224409
ST99W	"meat,breeze"	i	i	long	90	1	3	4	0.324	0.404	5.242224409
TE72Y	"meat,breeze"	i	i	long	68	4	3	4	0.324	0.404	5.242224409
TG10Q	"meat,breeze"	i	i	long	16	1	3	4	0.324	0.404	5.242224409
TK67C	"meat,breeze"	i	i	long	94	2	3	4	0.324	0.404	5.242224409
WT24N	"meat,breeze"	i	i	long	49	4	3	4	0.324	0.404	5.242224409
XC35E	"meat,breeze"	i	i	long	26	4	3	4	0.324	0.404	5.242224409
